Unnamed: 0,Edad,Tipo de trabajador,Nivel Educativo,Salario por hora,Estado civil,Sexo,Personas a cargo,Semanas trabajadas por año,"Buen
Desempeño"
,19,Desconocido,Bachiller,2278,Casado,Femenino,0,31,Si
,54,Desconocido,7 grado,2982,Soltero,Masculino,1,42,No
,47,Privado,7 grado,6265,Soltero,Femenino,2,41,No
,65,Desconocido,10 grado,639,Viudo,Masculino,0,32,Si
,26,Independiente,Universitario sin graduar,8557,Divorciado,Masculino,1,44,No
,22,Desconocido,Niño,3369,Soltero,Masculino,0,19,No
,22,Desconocido,5 primaria,4537,Viudo,Femenino,0,29,No
,36,Privado,Universitario sin graduar,6015,Casado con cónyuge presente,Femenino,0,28,Si
,47,Independiente,Licenciatura,1533,Casado,Masculino,1,52,Si
,22,Desconocido,5 primaria,8037,Casado,Femenino,0,32,Si
,61,Desconocido,5 primaria,9381,Viudo,Femenino,0,31,Si
,18,Privado,Bachiller,3136,Casado,Femenino,6,52,No
,57,Desconocido,3 primaria,4553,Casado,Masculino,0,31,Si
,61,Desconocido,Desconocido,8037,Divorciado,Masculino,0,31,Si
,24,Desconocido,Bachiller,8910,Viudo,Femenino,0,26,Si
,42,Desconocido,Universitario sin graduar,93,Soltero,Femenino,0,27,Si
,68,Independiente,5 primaria,6553,Casado,Masculino,2,52,Si
,34,Independiente,Técnico,1069,Casado,Masculino,1,52,No
,26,Desconocido,Universitario sin graduar,1109,Viudo,Femenino,3,45,Si
,37,Privado,Bachiller,4735,Soltero,Masculino,3,52,No
,23,Privado,Licenciatura,1490,Casado,Masculino,6,52,Si
,35,Gobierno local,Bachiller,9314,Casado,Femenino,3,50,Si
,42,Desconocido,Universitario sin graduar,3838,Viudo,Femenino,0,32,Si
,64,Privado,Universitario,1250,Casado,Femenino,6,52,No
,28,Privado,Bachiller,1846,Casado,Femenino,2,49,No
,45,Privado,Bachiller,8957,Casado,Masculino,2,52,No
,25,Privado,Bachiller,9415,Casado con cónyuge presente,Femenino,1,52,Si
,30,Privado,Técnico,3453,Separado,Femenino,3,52,Si
,32,Independiente,3 primaria,3608,Divorciado,Femenino,1,52,Si
,26,Privado,Bachiller,800,Soltero,Masculino,2,52,Si
,42,Desconocido,Niño,7904,Soltero,Femenino,0,22,Si
,40,Desconocido,Bachiller,5198,Viudo,Femenino,0,27,No
,29,Desconocido,Universitario sin graduar,2638,Casado,Femenino,0,24,No
,21,Independiente,Licenciatura,8071,Casado,Masculino,1,47,No
,52,Desconocido,Bachiller,7793,Casado,Femenino,0,19,No
,27,Privado,Universitario sin graduar,1000,Casado,Femenino,2,52,Si
,24,Gobierno local,Magister,190,Casado,Masculino,3,52,Si
,48,Independiente,Técnico,7937,Soltero,Masculino,6,52,Si
,56,Gobierno local,Licenciatura,8370,Divorciado,Femenino,5,52,Si
,53,Desconocido,Universitario sin graduar,6351,Soltero,Masculino,0,22,No
,50,Privado,Universitario sin graduar,475,Casado,Femenino,1,44,No
,31,Desconocido,3 primaria,2854,Soltero,Masculino,6,44,No
,28,Privado,Bachiller,575,Casado,Femenino,3,52,No
,68,Desconocido,Niño,3902,Soltero,Femenino,0,21,No
,52,Gobierno local,Universitario sin graduar,7221,Casado,Femenino,5,43,No
,48,Mixto,Universitario sin graduar,5641,Separado,Masculino,1,52,Si
,21,Desconocido,Niño,9551,Soltero,Masculino,0,31,Si
,32,Desconocido,Niño,7922,Soltero,Femenino,0,31,Si
,66,Independiente,Bachiller,9640,Casado,Femenino,1,52,No
,23,Desconocido,Universitario sin graduar,664,Soltero,Femenino,2,42,No
,58,Desconocido,9 grado,8730,Soltero,Masculino,0,31,Si
,58,Desconocido,3 primaria,227,Viudo,Femenino,0,25,No
,51,Desconocido,Niño,7621,Soltero,Femenino,0,24,No
,37,Privado,9 grado,425,Soltero,Femenino,5,52,No
,23,Desconocido,Niño,8584,Soltero,Femenino,0,24,Si
,39,Desconocido,5 primaria,7862,Soltero,Masculino,0,26,Si
,33,Privado,Bachiller,5079,Divorciado,Femenino,6,52,Si
,31,Privado,Bachiller,3190,Casado,Femenino,1,43,Si
,63,Desconocido,Magister,4383,Casado,Masculino,0,20,Si
,28,Privado,Licenciatura,3274,Casado,Femenino,6,48,Si
,36,Privado,Licenciatura,932,Soltero,Femenino,6,52,No
,39,Desconocido,Niño,7442,Soltero,Femenino,0,27,No
,69,Desconocido,Niño,9572,Soltero,Femenino,0,30,No
,20,Privado,Licenciatura,3871,Soltero,Femenino,6,52,Si
,22,Privado,Universitario sin graduar,9216,Casado,Femenino,6,50,No
,39,Desconocido,Universitario sin graduar,8945,Casado,Femenino,3,45,No
,34,Nunca ha trabajado,3 primaria,7274,Soltero,Masculino,0,31,Si
,52,Privado,Bachiller,2923,Soltero,Masculino,4,52,Si
,68,Independiente,Bachiller,2556,Casado,Masculino,1,52,Si
,50,Gobierno local,Bachiller,2097,Soltero,Femenino,2,42,Si
,48,Desconocido,Niño,7239,Soltero,Femenino,0,33,Si
,67,Independiente,Magister,3609,Separado,Masculino,1,51,Si
,62,Gobierno local,Licenciatura,6298,Casado,Femenino,6,52,Si
,31,Desconocido,Niño,5648,Soltero,Masculino,0,27,No
,37,Privado,Licenciatura,8104,Casado,Femenino,5,50,Si
,26,Desconocido,Universitario sin graduar,9396,Casado,Femenino,0,18,Si
,52,Privado,Bachiller,4377,Casado,Masculino,1,51,Si
,40,Desconocido,Niño,1653,Soltero,Masculino,0,25,No
,38,Privado,Bachiller,7132,Casado,Femenino,4,52,No
,59,Independiente,Universitario sin graduar,1986,Casado,Femenino,0,22,Si
,19,Privado,Licenciatura,8263,Casado,Femenino,4,52,No
,20,Privado,Bachiller,2451,Casado,Masculino,5,52,No
,57,Desconocido,Niño,3797,Soltero,Femenino,0,25,Si
,55,Privado,Técnico,3245,Casado,Femenino,2,52,No
,-10,Desconocido,Niño,7747,Soltero,Femenino,0,23,Si
,46,Privado,9 grado,2266,Casado,Femenino,4,43,No
,45,Desconocido,Niño,2874,Soltero,Masculino,0,23,No
,42,Desconocido,Niño,364,Soltero,Femenino,0,21,Si
,52,Desconocido,Niño,5807,Soltero,Femenino,0,20,No
,33,Gobierno local,Universitario sin graduar,8855,Casado,Masculino,3,52,No
,24,Privado,Universitario sin graduar,7717,Casado,Masculino,4,52,Si
,19,Mixto,Universitario sin graduar,7924,Casado,Femenino,4,52,Si
,28,Privado,Universitario,8992,Casado,Masculino,3,52,No
,49,Privado,Universitario sin graduar,2938,Casado,Femenino,6,52,Si
,48,Desconocido,10 grado,7423,Viudo,Femenino,0,26,Si
,31,Desconocido,10 grado,486,Viudo,Masculino,0,31,No
,23,Desconocido,3 primaria,1527,Soltero,Femenino,0,20,No
,45,Privado,Licenciatura,4455,Divorciado,Femenino,0,21,Si
,66,Gobierno local,Magister,1014,Casado,Femenino,5,52,Si
,38,Desconocido,Niño,4953,Soltero,Masculino,0,19,No
,18,Privado,5 primaria,7509,Cónyuge ausente,Masculino,2,46,No
,38,Desconocido,Bachiller,6726,Casado,Masculino,0,26,No
,22,Desconocido,Bachiller,8969,Viudo,Femenino,0,27,Si
,39,Desconocido,Niño,9127,Soltero,Masculino,0,19,No
,59,Desconocido,Niño,2518,Soltero,Femenino,0,29,No
,66,Desconocido,Niño,1027,Soltero,Masculino,0,25,No
,48,Independiente,Bachiller,1217,Soltero,Masculino,1,52,Si
,50,Privado,Bachiller,8106,Casado,Femenino,6,42,Si
,24,Desconocido,Bachiller,3887,Viudo,Femenino,0,32,Si
,31,Desconocido,Niño,3037,Soltero,Femenino,0,31,No
,30,Desempleado,PhD,5254,Casado,Masculino,6,52,No
,52,Gobierno local,Magister,2513,Casado,Femenino,4,52,No
,31,Privado,Bachiller,9089,Casado,Masculino,4,52,No
,36,Desconocido,Niño,4619,Soltero,Femenino,0,28,No
,28,Desconocido,Niño,6137,Soltero,Femenino,0,20,Si
,56,Privado,PhD,8164,Divorciado,Masculino,4,52,Si
,28,Desconocido,3 primaria,8591,Soltero,Masculino,0,18,No
,53,Privado,Licenciatura,8935,Casado,Masculino,6,52,Si
,25,Privado,3 primaria,6556,Soltero,Masculino,3,52,Si
,34,Desconocido,Niño,1124,Soltero,Masculino,0,20,No
,61,Desconocido,Bachiller,8249,Viudo,Femenino,0,25,Si
,53,Privado,9 grado,4410,Casado,Masculino,6,47,No
,54,Privado,Bachiller,9650,Divorciado,Masculino,1,50,Si
,18,Desconocido,Técnico,7856,Casado,Masculino,1,52,No
,68,Gobierno Nacional,Universitario,5725,Casado,Masculino,6,52,No
,56,Desconocido,Niño,9604,Soltero,Femenino,0,31,Si
,47,Desconocido,9 grado,3797,Casado,Masculino,4,45,Si
,30,Desconocido,Niño,8605,Soltero,Masculino,0,24,Si
,20,Privado,Bachiller,5288,Soltero,Masculino,3,52,No
,59,Privado,Menor de 1 primero primaria,2290,Casado,Masculino,3,52,Si
,66,Desconocido,Niño,8528,Soltero,Femenino,0,28,Si
,69,Desconocido,Niño,8759,Soltero,Femenino,0,28,No
,26,Desconocido,Niño,8858,Soltero,Femenino,0,33,No
,41,Mixto,Universitario sin graduar,1177,Casado,Femenino,2,52,No
,47,Desconocido,Bachiller,372,Casado,Masculino,0,23,Si
,45,Mixto,Bachiller,8745,Soltero,Masculino,1,52,No
,22,Desconocido,Niño,2073,Soltero,Femenino,0,20,No
,36,Desconocido,5 primaria,2454,Casado,Femenino,0,31,Si
,55,Desconocido,5 primaria,5861,Casado,Femenino,5,43,Si
,25,Desconocido,Niño,4073,Soltero,Femenino,0,20,No
,67,Independiente,Universitario sin graduar,4940,Viudo,Femenino,1,52,Si
,42,Desconocido,Niño,3360,Soltero,Masculino,0,26,Si
,23,Desconocido,Niño,1142,Soltero,Masculino,0,19,No
,67,Privado,Bachiller,1220,Divorciado,Masculino,6,49,Si
,48,Privado,Normalista,720,Casado,Femenino,6,52,No
,54,Desconocido,Niño,3133,Soltero,Masculino,0,25,No
,24,Desconocido,Niño,2201,Soltero,Femenino,0,20,Si
,63,Desconocido,Técnico,8713,Casado,Femenino,0,32,No
,59,Privado,Bachiller,1153,Casado,Masculino,3,52,No
,22,Desconocido,Niño,1602,Soltero,Masculino,0,19,No
,33,Desconocido,Niño,956,Soltero,Femenino,0,26,No
,59,Desconocido,Niño,3370,Soltero,Masculino,0,22,No
,64,Desempleado,Licenciatura,359,Casado,Masculino,6,52,No
,56,Desconocido,Licenciatura,5146,Casado,Femenino,0,26,Si
,54,Desconocido,9 grado,8793,Soltero,Femenino,6,51,Si
,51,Privado,Licenciatura,7499,Soltero,Masculino,6,52,Si
,63,Desconocido,Niño,9541,Soltero,Masculino,0,18,Si
,36,Desconocido,Universitario sin graduar,6993,Casado,Masculino,0,30,No
,31,Gobierno local,Bachiller,5449,Viudo,Femenino,1,52,Si
,66,Privado,Bachiller,5529,Soltero,Femenino,6,52,Si
,58,Gobierno Nacional,PhD,1167,Casado,Femenino,6,52,No
,48,Privado,Bachiller,8169,Casado,Femenino,6,52,Si
,41,Desconocido,Niño,2353,Soltero,Masculino,0,20,No
,51,Desconocido,Niño,7231,Soltero,Masculino,0,18,No
,54,Privado,9 grado,3310,Separado,Masculino,3,47,No
,64,Privado,Bachiller,600,Viudo,Femenino,3,49,No
,23,Privado,10 grado,8692,Viudo,Femenino,6,52,Si
,37,Desconocido,Niño,711,Soltero,Masculino,0,19,No
,30,Privado,Bachiller,500,Soltero,Femenino,2,47,Si
,54,Desconocido,Niño,6888,Soltero,Masculino,0,23,Si
,63,Desconocido,Niño,5203,Soltero,Femenino,0,30,Si
,66,Desconocido,Niño,1553,Soltero,Femenino,0,27,No
,65,Desconocido,7 grado,6768,Soltero,Femenino,0,24,No
,50,Desconocido,Bachiller,241,Casado,Femenino,0,31,Si
,53,Privado,Bachiller,2619,Divorciado,Masculino,4,43,No
,23,Privado,Universitario sin graduar,7532,Soltero,Masculino,6,52,Si
,49,Desconocido,Niño,8096,Soltero,Masculino,0,23,Si
,42,Independiente,Bachiller,6583,Casado,Masculino,1,51,Si
,29,Privado,Magister,1259,Casado,Femenino,6,44,No
,43,Desconocido,Niño,3589,Soltero,Femenino,0,32,Si
,21,Desconocido,Niño,9800,Soltero,Masculino,0,26,No
,35,Privado,Universitario sin graduar,1823,Soltero,Femenino,3,52,Si
,40,Privado,9 grado,2320,Soltero,Masculino,2,52,Si
,30,Privado,Licenciatura,6784,Casado,Femenino,3,52,Si
,48,Desconocido,10 grado,8513,Casado,Femenino,0,28,No
,29,Desconocido,Niño,388,Soltero,Femenino,0,22,No
,30,Privado,Bachiller,925,Casado,Femenino,1,52,Si
,28,Nunca ha trabajado,3 primaria,2513,Soltero,Femenino,0,21,No
,49,Privado,Bachiller,5950,Casado,Femenino,2,52,Si
,22,Independiente,9 grado,4441,Soltero,Femenino,4,52,No
,60,Privado,Bachiller,1894,Divorciado,Femenino,6,52,Si
,39,Desconocido,Niño,787,Soltero,Masculino,0,31,No
,51,Privado,Licenciatura,1218,Casado,Masculino,6,52,Si
,54,Desconocido,Niño,319,Soltero,Femenino,0,31,Si
,50,Privado,Normalista,8111,Casado,Femenino,5,52,Si
,42,Privado,Universitario,9172,Viudo,Femenino,1,52,Si
,39,Desconocido,Bachiller,4938,Viudo,Femenino,0,26,Si
,20,Desconocido,Niño,1314,Soltero,Masculino,0,20,No
,67,Gobierno Nacional,Licenciatura,2358,Casado,Masculino,1,52,Si
,56,Desconocido,Menor de 1 primero primaria,475,Separado,Masculino,0,26,No
,42,Desconocido,Niño,3796,Soltero,Masculino,0,20,No
,70,Desconocido,5 primaria,5659,Separado,Femenino,0,28,Si
,34,Desconocido,Bachiller,6678,Casado,Femenino,0,17,Si
,51,Desconocido,10 grado,7218,Casado,Femenino,0,30,No
,47,Privado,Universitario,3778,Soltero,Masculino,6,52,No
,47,Desconocido,Universitario sin graduar,2113,Divorciado,Femenino,0,25,Si
,65,Desconocido,Bachiller,4309,Casado,Femenino,0,33,No
,63,Desconocido,7 grado,206,Soltero,Masculino,0,28,No
,40,Desconocido,Niño,9670,Soltero,Masculino,0,31,No
,40,Privado,Bachiller,9446,Soltero,Femenino,3,52,No
,30,Privado,9 grado,5533,Soltero,Masculino,1,52,No
,31,Desconocido,9 grado,7398,Casado,Femenino,0,23,Si
,56,Desconocido,Niño,4772,Soltero,Masculino,0,27,No
,24,Desconocido,10 grado,9282,Soltero,Femenino,0,18,No
,33,Desconocido,Niño,5955,Soltero,Femenino,0,29,No
,33,Privado,Licenciatura,9848,Soltero,Femenino,6,52,No
,63,Independiente,Bachiller,8483,Viudo,Femenino,6,52,No
,63,Desconocido,Universitario sin graduar,8424,Soltero,Masculino,0,28,No
,26,Desconocido,3 primaria,209,Soltero,Femenino,0,32,Si
,49,Privado,10 grado,4063,Soltero,Femenino,1,52,Si
,67,Desconocido,Bachiller,1227,Separado,Masculino,0,26,Si
,53,Desconocido,Universitario sin graduar,9099,Viudo,Femenino,0,30,No
,52,Desconocido,Niño,5592,Soltero,Masculino,0,19,Si
,28,Gobierno local,Normalista,2000,Casado,Femenino,3,52,No
,68,Privado,Universitario sin graduar,4360,Separado,Femenino,4,52,No
,39,Privado,Magister,289,Casado,Femenino,6,52,No
,28,Privado,Bachiller,1100,Divorciado,Masculino,6,52,Si
,69,Desconocido,Niño,1709,Soltero,Masculino,0,19,Si
,45,Desconocido,Niño,9967,Soltero,Masculino,0,20,No
,62,Privado,Bachiller,543,Casado,Femenino,3,52,No
,57,Privado,Bachiller,600,Casado,Femenino,2,52,Si
,33,Desconocido,Niño,9429,Soltero,Femenino,0,31,No
,56,Desconocido,Bachiller,7174,Casado,Femenino,0,27,No
,29,Desconocido,Bachiller,271,Viudo,Femenino,0,18,No
,53,Independiente,10 grado,3249,Soltero,Masculino,6,52,No
,64,Gobierno Nacional,Técnico,5992,Casado,Masculino,6,52,Si
,39,Desconocido,Grado 11 sin diploma,6657,Soltero,Masculino,0,21,Si
,34,Desconocido,Licenciatura,3018,Casado,Femenino,0,20,Si
,57,Desconocido,Magister,9565,Viudo,Femenino,0,20,Si
,43,Privado,9 grado,4451,Casado,Masculino,2,52,No
,61,Independiente,Universitario sin graduar,6195,Casado,Masculino,6,52,No
,58,Desconocido,Niño,5681,Soltero,Masculino,0,33,No
,37,Desconocido,Licenciatura,4447,Casado,Femenino,0,23,No
,44,Desconocido,Niño,5197,Soltero,Masculino,0,24,No
,63,Desconocido,Niño,3120,Soltero,Masculino,0,24,No
,53,Desconocido,Niño,8040,Soltero,Masculino,0,27,Si
,27,Desconocido,Bachiller,3594,Divorciado,Femenino,0,33,No
,54,Privado,9 grado,133,Casado,Masculino,4,52,No
,52,Gobierno local,Magister,7372,Casado,Femenino,2,52,No
,29,Privado,Licenciatura,4026,Casado,Femenino,6,48,No
,61,Desconocido,10 grado,3572,Casado,Femenino,0,29,Si
,66,Desconocido,Niño,8414,Soltero,Femenino,0,31,Si
,27,Privado,10 grado,614,Soltero,Femenino,4,52,No
,48,Privado,Licenciatura,316,Casado,Femenino,6,52,Si
,51,Desconocido,Bachiller,6332,Viudo,Femenino,0,32,No
,58,Desconocido,Bachiller,2736,Soltero,Femenino,0,25,Si
,34,Desconocido,Niño,3797,Soltero,Femenino,0,31,No
,20,Mixto,Bachiller,5962,Casado,Femenino,1,52,No
,27,Privado,Bachiller,1343,Casado,Masculino,5,52,No
,29,Privado,Bachiller,1743,Soltero,Masculino,3,52,Si
,63,Independiente,Técnico,9493,Soltero,Femenino,6,47,No
,34,Desconocido,Niño,6159,Soltero,Masculino,0,28,No
,22,Desconocido,Niño,2576,Soltero,Femenino,0,26,Si
,58,Privado,Bachiller,1400,Casado,Masculino,5,52,Si
,56,Desconocido,Niño,4749,Soltero,Femenino,0,22,No
,48,Desconocido,Niño,9501,Soltero,Masculino,0,30,Si
,37,Independiente,7 grado,4923,Casado,Masculino,1,52,No
,46,Privado,Licenciatura,2616,Casado,Masculino,4,52,No
,41,Desconocido,Niño,3106,Soltero,Femenino,0,26,No
,33,Privado,Licenciatura,4479,Soltero,Femenino,6,52,Si
,28,Desconocido,Universitario sin graduar,6028,Casado,Masculino,0,26,No
,55,Desconocido,Bachiller,2817,Casado,Femenino,0,31,No
,69,Desconocido,Menor de 1 primero primaria,3860,Soltero,Masculino,0,30,No
,20,Desconocido,Niño,244,Soltero,Femenino,0,30,No
,26,Desconocido,Universitario sin graduar,9163,Viudo,Femenino,0,18,Si
,46,Desconocido,Bachiller,5257,Casado,Masculino,0,21,Si
,44,Desconocido,PhD,1989,Divorciado,Femenino,0,23,Si
,36,Privado,Bachiller,5977,Casado,Femenino,0,26,Si
,44,Desconocido,Niño,9585,Soltero,Femenino,0,26,Si
,44,Privado,Bachiller,750,Divorciado,Masculino,2,52,Si
,59,Desconocido,Niño,3993,Soltero,Femenino,0,30,Si
,36,Desconocido,Niño,6993,Soltero,Masculino,0,26,Si
,28,Desconocido,Niño,2766,Soltero,Masculino,0,20,No
,19,Privado,Licenciatura,4420,Casado,Femenino,2,52,No
,49,Privado,Bachiller,1125,Divorciado,Femenino,4,52,No
,30,Privado,Bachiller,6152,Casado,Masculino,1,52,No
,21,Nunca ha trabajado,3 primaria,2244,Soltero,Masculino,0,21,No
,49,Desconocido,Desconocido,6624,Viudo,Masculino,0,29,No
,50,Privado,Magister,2586,Casado,Masculino,3,52,Si
,65,Privado,Licenciatura,5473,Casado,Masculino,6,52,Si
,70,Mixto,Bachiller,5064,Casado,Masculino,1,52,No
,44,Privado,Técnico,1096,Casado,Femenino,3,52,No
,22,Desconocido,Universitario sin graduar,8084,Soltero,Femenino,0,20,Si
,41,Privado,Bachiller,5900,Casado con cónyuge presente,Femenino,6,51,No
,50,Privado,Bachiller,4290,Casado,Femenino,6,52,Si
,22,Desconocido,Niño,2913,Soltero,Masculino,0,24,No
,52,Privado,Bachiller,5040,Casado,Femenino,1,52,Si
,45,Desconocido,Niño,4778,Soltero,Femenino,0,28,No
,66,Privado,Licenciatura,9143,Soltero,Masculino,6,44,No
,48,Privado,Técnico,9928,Casado,Masculino,3,52,No
,49,Privado,Bachiller,6064,Casado,Masculino,3,49,No
,38,Privado,Grado 11 sin diploma,6981,Soltero,Masculino,1,40,Si
,54,Privado,Licenciatura,9914,Soltero,Masculino,3,52,Si
,37,Desconocido,Niño,5142,Soltero,Masculino,0,20,Si
,55,Desconocido,Niño,3137,Soltero,Masculino,0,26,No
,57,Desconocido,Bachiller,8527,Casado,Femenino,0,19,Si
,61,Privado,Bachiller,650,Cónyuge ausente,Femenino,0,29,No
,38,Desconocido,Bachiller,5043,Casado,Masculino,0,27,No
,27,Desconocido,Niño,8382,Soltero,Masculino,0,25,No
,22,Privado,Licenciatura,5066,Soltero,Masculino,6,52,No
,27,Desconocido,Bachiller,6607,Cónyuge ausente,Masculino,0,26,No
,61,Mixto,Normalista,5801,Casado,Masculino,2,52,Si
,26,Desconocido,Niño,5221,Soltero,Masculino,0,27,No
,38,Privado,Bachiller,8085,Soltero,Femenino,3,52,Si
,52,Privado,Bachiller,9364,Casado,Femenino,6,44,Si
,47,Desconocido,Niño,9995,Soltero,Masculino,0,24,No
,48,Privado,Universitario sin graduar,1900,Soltero,Masculino,4,52,No
,23,Desconocido,9 grado,5036,Soltero,Femenino,1,45,No
,27,Desconocido,Bachiller,8949,Casado,Masculino,0,28,No
,62,Desconocido,Bachiller,6679,Casado,Masculino,0,24,Si
,21,Privado,Universitario,7685,Casado,Femenino,0,18,No
,53,Privado,7 grado,4218,Soltero,Masculino,1,52,No
,32,Desconocido,3 primaria,3396,Soltero,Masculino,0,31,No
,66,Desconocido,Bachiller,9027,Casado,Masculino,6,52,No
,33,Privado,Universitario sin graduar,3487,Soltero,Masculino,4,52,Si
,42,Privado,9 grado,4601,Divorciado,Masculino,2,52,Si
,66,Privado,Bachiller,240,Casado,Femenino,6,44,No
,67,Desconocido,Menor de 1 primero primaria,7007,Viudo,Femenino,0,22,No
,65,Privado,Bachiller,9250,Casado,Masculino,5,52,Si
,22,Privado,3 primaria,3711,Soltero,Femenino,1,44,No
,68,Desconocido,Niño,1334,Soltero,Femenino,0,19,Si
,32,Privado,Bachiller,4261,Soltero,Masculino,6,52,Si
,51,Desconocido,5 primaria,8748,Casado,Femenino,0,27,Si
,48,Desconocido,Niño,4759,Soltero,Masculino,0,30,No
,26,Desconocido,Universitario sin graduar,9329,Casado,Masculino,0,19,Si
,29,Independiente,Grado 11 sin diploma,7000,Casado,Masculino,1,47,No
,19,Desconocido,Niño,9047,Soltero,Femenino,0,26,Si
,24,Desconocido,Niño,5619,Soltero,Masculino,0,22,No
,35,Desconocido,Niño,2185,Soltero,Femenino,0,32,Si
,21,Desconocido,Niño,5691,Soltero,Masculino,0,31,No
,43,Privado,Bachiller,8480,Casado,Femenino,1,52,No
,63,Privado,Licenciatura,7578,Casado,Masculino,6,52,Si
,32,Gobierno local,Licenciatura,6336,Casado,Masculino,3,52,No
,70,Privado,Licenciatura,1221,Soltero,Masculino,2,52,No
,64,Privado,9 grado,6983,Casado,Masculino,2,51,No
,57,Desconocido,9 grado,3195,Cónyuge ausente,Femenino,0,26,Si
,60,Privado,Licenciatura,9885,Soltero,Masculino,6,46,No
,39,Desconocido,Niño,5016,Soltero,Masculino,0,30,No
,67,Desconocido,Niño,610,Soltero,Femenino,0,29,No
,30,Desconocido,Niño,6427,Soltero,Femenino,0,28,No
,22,Privado,Licenciatura,8861,Casado,Masculino,6,52,No
,67,Desconocido,Niño,1403,Soltero,Femenino,0,27,Si
,23,Privado,Bachiller,4356,Soltero,Femenino,1,52,No
,28,Privado,Licenciatura,2487,Soltero,Masculino,1,52,No
,68,Desconocido,Licenciatura,2268,Casado,Masculino,0,29,No
,21,Desconocido,Niño,9171,Soltero,Femenino,0,18,No
,28,Desconocido,Niño,682,Soltero,Femenino,0,21,No
,28,Privado,Bachiller,1240,Soltero,Femenino,4,52,No
,24,Independiente,Licenciatura,5401,Casado,Femenino,1,48,Si
,49,Desconocido,Bachiller,5464,Divorciado,Femenino,0,20,No
,69,Desconocido,Bachiller,1743,Casado,Femenino,3,44,No
,68,Privado,Bachiller,8792,Soltero,Femenino,4,50,No
,32,Mixto,PhD,4817,Casado,Femenino,1,52,Si
,18,Desconocido,Niño,7938,Soltero,Masculino,0,20,No
,36,Desconocido,3 primaria,4315,Casado,Femenino,0,33,No
,61,Privado,Bachiller,7726,Soltero,Femenino,6,52,No
,69,Independiente,Universitario sin graduar,3743,Casado,Femenino,1,52,No
,57,Gobierno local,Bachiller,5397,Casado,Femenino,6,50,No
,31,Desconocido,Bachiller,6556,Casado,Femenino,4,52,No
,69,Privado,Universitario sin graduar,3334,Casado,Femenino,1,50,No
,26,Desconocido,Niño,4048,Soltero,Masculino,0,18,Si
,70,Privado,10 grado,5750,Soltero,Femenino,5,42,No
,40,Desconocido,7 grado,8910,Soltero,Femenino,0,31,No
,36,Desconocido,Niño,4334,Soltero,Femenino,0,32,Si
,30,Privado,Bachiller,4992,Casado,Masculino,4,52,No
,54,Privado,Universitario sin graduar,5854,Casado,Masculino,6,52,Si
,59,Privado,Bachiller,9717,Casado,Masculino,4,52,No
,55,Privado,Bachiller,8471,Soltero,Femenino,0,26,Si
,35,Privado,PhD,6833,Casado,Masculino,6,52,No
,53,Mixto,Bachiller,8175,Soltero,Masculino,1,52,No
,40,Desconocido,Niño,9992,Soltero,Femenino,0,32,No
,56,Privado,Grado 11 sin diploma,8087,Soltero,Masculino,4,52,Si
,42,Desconocido,10 grado,1048,Casado,Femenino,0,20,Si
